Name;Networking - MAC Address;Alternate Username;Racks - Position;Networking - Network names;Components - Network Interfaces;
CREIC-219;34:40:b5:bb:19:34;34:40:b5:bb:19:31;34:40:b5:bb:19:32;node-130;13;;;
CREIC-214;34:40:b5:bb:15:bc;34:40:b5:bb:15:b9;34:40:b5:bb:15:ba;node-131;12;;;
CREIC-215;34:40:b5:bb:16:ca;34:40:b5:bb:16:c7;34:40:b5:bb:16:c8;node-132;11;;;
CREIC-149;34:40:b5:bb:19:ca;34:40:b5:bb:19:c7;34:40:b5:bb:19:c8;node-133;10;;;
CREIC-150;34:40:b5:bb:0d:ac;34:40:b5:bb:0d:a9;34:40:b5:bb:0d:aa;node-134;9;;;
CREIC-151;34:40:b5:bc:c7:50;34:40:b5:bc:c7:4d;34:40:b5:bc:c7:4e;node-135;8;;;
CREIC-152;34:40:b5:bb:14:f6;34:40:b5:bb:14:f3;34:40:b5:bb:14:f4;node-136;7;;;
